Data,0,record,timestamp,"997353549",s,distance,"4.0",m,heart_rate,"121",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353550",s,distance,"4.0",m,heart_rate,"121",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353551",s,distance,"4.0",m,heart_rate,"120",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353552",s,distance,"4.0",m,heart_rate,"119",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353553",s,distance,"4.0",m,heart_rate,"116",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353554",s,distance,"4.0",m,heart_rate,"116",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353555",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353556",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353557",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353558",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353559",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353560",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353561",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353562",s,distance,"4.0",m,heart_rate,"118",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353563",s,distance,"4.0",m,heart_rate,"120",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353564",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353565",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353566",s,distance,"4.0",m,heart_rate,"121",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353567",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353568",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353569",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353570",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353571",s,distance,"4.0",m,heart_rate,"121",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353572",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353573",s,distance,"4.0",m,heart_rate,"122",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353574",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353575",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353576",s,distance,"4.0",m,heart_rate,"124",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353577",s,distance,"4.0",m,heart_rate,"124",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353578",s,distance,"4.0",m,heart_rate,"124",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353579",s,distance,"4.0",m,heart_rate,"124",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353580",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353581",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353582",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353583",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353584",s,distance,"4.0",m,heart_rate,"123",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353585",s,distance,"4.0",m,heart_rate,"124",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353586",s,distance,"4.0",m,heart_rate,"125",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353587",s,distance,"4.0",m,heart_rate,"127",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353588",s,distance,"4.0",m,heart_rate,"128",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353589",s,distance,"4.0",m,heart_rate,"129",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353590",s,distance,"4.0",m,heart_rate,"129",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353591",s,distance,"4.0",m,heart_rate,"129",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353592",s,distance,"4.0",m,heart_rate,"130",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353593",s,distance,"4.0",m,heart_rate,"130",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353594",s,distance,"4.0",m,heart_rate,"130",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353595",s,distance,"4.0",m,heart_rate,"130",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353596",s,distance,"4.0",m,heart_rate,"130",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353597",s,distance,"4.0",m,heart_rate,"130",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353598",s,distance,"4.0",m,heart_rate,"133",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353599",s,distance,"4.0",m,heart_rate,"134",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353600",s,distance,"4.0",m,heart_rate,"135",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353601",s,distance,"4.0",m,heart_rate,"135",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353602",s,distance,"4.0",m,heart_rate,"137",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353603",s,distance,"4.0",m,heart_rate,"137",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353604",s,distance,"4.0",m,heart_rate,"137",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353605",s,distance,"4.0",m,heart_rate,"138",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353606",s,distance,"4.0",m,heart_rate,"141",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353607",s,distance,"4.0",m,heart_rate,"141",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353608",s,distance,"4.0",m,heart_rate,"141",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353609",s,distance,"4.0",m,heart_rate,"141",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353610",s,distance,"4.0",m,heart_rate,"141",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353611",s,distance,"4.0",m,heart_rate,"141",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353612",s,distance,"4.0",m,heart_rate,"142",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353613",s,distance,"4.0",m,heart_rate,"142",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353614",s,distance,"4.0",m,heart_rate,"142",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353615",s,distance,"4.0",m,heart_rate,"142",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353616",s,distance,"4.0",m,heart_rate,"142",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353617",s,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353618",s,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353619",s,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353620",s,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"997353621",s,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,,,,,,,,,,,,,,,,,,,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,heart_rate,1,,activity_type,1,,idx,1,,Sat,1,,hdop,1,,cog,1,,
Data,0,record,timestamp,"997353622",s,position_lat,"635479221",semicircles,position_long,"81182837",semicircles,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,idx,"93",null,Sat,"11",null,hdop,"0.9",m,cog,"323",null,
Data,0,record,timestamp,"997353623",s,position_lat,"635479318",semicircles,position_long,"81182748",semicircles,distance,"4.0",m,heart_rate,"143",bpm,activity_type,"43",,idx,"94",null,Sat,"11",null,hdop,"0.9",m,cog,"323",null,
Data,0,record,timestamp,"997353624",s,position_lat,"635479446",semicircles,position_long,"81182679",semicircles,distance,"4.0",m,heart_rate,"140",bpm,activity_type,"43",,idx,"95",null,Sat,"11",null,hdop,"0.9",m,cog,"323",null,
Data,0,record,timestamp,"997353625",s,position_lat,"635479586",semicircles,position_long,"81182604",semicircles,distance,"9.5",m,heart_rate,"140",bpm,activity_type,"43",,idx,"96",null,Sat,"11",null,hdop,"0.9",m,cog,"323",null,
Data,0,record,timestamp,"997353626",s,position_lat,"635479746",semicircles,position_long,"81182505",semicircles,distance,"15.0",m,heart_rate,"139",bpm,activity_type,"43",,idx,"97",null,Sat,"11",null,hdop,"0.9",m,cog,"335",null,
Definition,0,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,heart_rate,1,,speed,1,,activity_type,1,,idx,1,,Sat,1,,hdop,1,,cog,1,,
Data,0,record,timestamp,"997353627",s,position_lat,"635479987",semicircles,position_long,"81182341",semicircles,distance,"17.5",m,heart_rate,"138",bpm,speed,"2.258",m/s,activity_type,"43",,enhanced_speed,"2.258",m/s,idx,"98",null,Sat,"12",null,hdop,"0.9",m,cog,"336",null,
Data,0,record,timestamp,"997353628",s,position_lat,"635480157",semicircles,position_long,"81182235",semicircles,distance,"20.0",m,heart_rate,"138",bpm,speed,"2.258",m/s,activity_type,"43",,enhanced_speed,"2.258",m/s,idx,"99",null,Sat,"12",null,hdop,"0.9",m,cog,"343",null,
Data,0,record,timestamp,"997353629",s,position_lat,"635480442",semicircles,position_long,"81182079",semicircles,distance,"22.0",m,heart_rate,"137",bpm,speed,"2.056",m/s,activity_type,"43",,enhanced_speed,"2.056",m/s,idx,"100",null,Sat,"12",null,hdop,"0.9",m,cog,"341",null,
Data,0,record,timestamp,"997353630",s,position_lat,"635480693",semicircles,position_long,"81181938",semicircles,distance,"24.0",m,heart_rate,"136",bpm,speed,"1.85",m/s,activity_type,"43",,enhanced_speed,"1.85",m/s,idx,"101",null,Sat,"12",null,hdop,"0.9",m,cog,"320",null,
Data,0,record,timestamp,"997353631",s,position_lat,"635480914",semicircles,position_long,"81181773",semicircles,distance,"26.0",m,heart_rate,"136",bpm,speed,"1.85",m/s,activity_type,"43",,enhanced_speed,"1.85",m/s,idx,"102",null,Sat,"12",null,hdop,"0.9",m,cog,"314",null,
Data,0,record,timestamp,"997353632",s,position_lat,"635481047",semicircles,position_long,"81181647",semicircles,distance,"28.0",m,heart_rate,"136",bpm,speed,"1.85",m/s,activity_type,"43",,enhanced_speed,"1.85",m/s,idx,"103",null,Sat,"12",null,hdop,"0.9",m,cog,"316",null,
Data,0,record,timestamp,"997353633",s,position_lat,"635481184",semicircles,position_long,"81181482",semicircles,distance,"29.5",m,heart_rate,"134",bpm,speed,"1.953",m/s,activity_type,"43",,enhanced_speed,"1.953",m/s,idx,"104",null,Sat,"12",null,hdop,"0.9",m,cog,"293",null,
Data,0,record,timestamp,"997353634",s,position_lat,"635481310",semicircles,position_long,"81181277",semicircles,distance,"31.0",m,heart_rate,"129",bpm,speed,"1.953",m/s,activity_type,"43",,enhanced_speed,"1.953",m/s,idx,"105",null,Sat,"12",null,hdop,"0.9",m,cog,"304",null,
Data,0,record,timestamp,"997353635",s,position_lat,"635481435",semicircles,position_long,"81181054",semicircles,distance,"33.5",m,heart_rate,"126",bpm,speed,"2.006",m/s,activity_type,"43",,enhanced_speed,"2.006",m/s,idx,"106",null,Sat,"12",null,hdop,"0.9",m,cog,"321",null,
Data,0,record,timestamp,"997353636",s,position_lat,"635481580",semicircles,position_long,"81180822",semicircles,distance,"36.0",m,heart_rate,"125",bpm,speed,"2.006",m/s,activity_type,"43",,enhanced_speed,"2.006",m/s,idx,"107",null,Sat,"12",null,hdop,"0.9",m,cog,"331",null,
Data,0,record,timestamp,"997353637",s,position_lat,"635481808",semicircles,position_long,"81180524",semicircles,distance,"37.5",m,heart_rate,"125",bpm,speed,"1.953",m/s,activity_type,"43",,enhanced_speed,"1.953",m/s,idx,"108",null,Sat,"12",null,hdop,"0.9",m,cog,"333",null,
Data,0,record,timestamp,"997353638",s,position_lat,"635482008",semicircles,position_long,"81180303",semicircles,distance,"39.0",m,heart_rate,"124",bpm,speed,"1.85",m/s,activity_type,"43",,enhanced_speed,"1.85",m/s,idx,"109",null,Sat,"12",null,hdop,"0.9",m,cog,"332",null,
Data,0,record,timestamp,"997353639",s,position_lat,"635482140",semicircles,position_long,"81180184",semicircles,distance,"40.5",m,heart_rate,"124",bpm,speed,"1.8",m/s,activity_type,"43",,enhanced_speed,"1.8",m/s,idx,"110",null,Sat,"12",null,hdop,"0.9",m,cog,"346",null,
Data,0,record,timestamp,"997353640",s,position_lat,"635482287",semicircles,position_long,"81180075",semicircles,distance,"42.0",m,heart_rate,"123",bpm,speed,"1.8",m/s,activity_type,"43",,enhanced_speed,"1.8",m/s,idx,"111",null,Sat,"12",null,hdop,"0.9",m,cog,"349",null,
Data,0,record,timestamp,"997353641",s,position_lat,"635482441",semicircles,position_long,"81179980",semicircles,distance,"43.5",m,heart_rate,"122",bpm,speed,"1.8",m/s,activity_type,"43",,enhanced_speed,"1.8",m/s,idx,"112",null,Sat,"12",null,hdop,"0.9",m,cog,"340",null,
Data,0,record,timestamp,"997353642",s,position_lat,"635482598",semicircles,position_long,"81179881",semicircles,distance,"45.0",m,heart_rate,"123",bpm,speed,"1.8",m/s,activity_type,"43",,enhanced_speed,"1.8",m/s,idx,"113",null,Sat,"12",null,hdop,"0.9",m,cog,"325",null,
Data,0,record,timestamp,"997353643",s,position_lat,"635482752",semicircles,position_long,"81179762",semicircles,distance,"47.5",m,heart_rate,"124",bpm,speed,"1.8",m/s,activity_type,"43",,enhanced_speed,"1.8",m/s,idx,"114",null,Sat,"12",null,hdop,"0.9",m,cog,"318",null,
Data,0,record,timestamp,"997353644",s,position_lat,"635482901",semicircles,position_long,"81179611",semicircles,distance,"50.0",m,heart_rate,"123",bpm,speed,"2.258",m/s,activity_type,"43",,enhanced_speed,"2.258",m/s,idx,"115",null,Sat,"12",null,hdop,"0.9",m,cog,"325",null,
Data,0,record,timestamp,"997353645",s,position_lat,"635483078",semicircles,position_long,"81179425",semicircles,distance,"53.0",m,heart_rate,"123",bpm,speed,"3.189",m/s,activity_type,"43",,enhanced_speed,"3.189",m/s,idx,"116",null,Sat,"12",null,hdop,"0.9",m,cog,"323",null,
Data,0,record,timestamp,"997353646",s,position_lat,"635483358",semicircles,position_long,"81179104",semicircles,distance,"56.0",m,heart_rate,"122",bpm,speed,"3.189",m/s,activity_type,"43",,enhanced_speed,"3.189",m/s,idx,"117",null,Sat,"12",null,hdop,"0.9",m,cog,"330",null,
Data,0,record,timestamp,"997353647",s,position_lat,"635483800",semicircles,position_long,"81178646",semicircles,distance,"58.5",m,heart_rate,"123",bpm,speed,"2.722",m/s,activity_type,"43",,enhanced_speed,"2.722",m/s,idx,"118",null,Sat,"12",null,hdop,"0.9",m,cog,"337",null,
Data,0,record,timestamp,"997353648",s,position_lat,"635484099",semicircles,position_long,"81178383",semicircles,distance,"61.0",m,heart_rate,"123",bpm,speed,"1.903",m/s,activity_type,"43",,enhanced_speed,"1.903",m/s,idx,"119",null,Sat,"13",null,hdop,"0.9",m,cog,"333",null,
Data,0,record,timestamp,"997353649",s,position_lat,"635484234",semicircles,position_long,"81178268",semicircles,distance,"62.5",m,heart_rate,"123",bpm,speed,"1.903",m/s,activity_type,"43",,enhanced_speed,"1.903",m/s,idx,"120",null,Sat,"12",null,hdop,"0.9",m,cog,"325",null,
Data,0,record,timestamp,"997353650",s,position_lat,"635484346",semicircles,position_long,"81178167",semicircles,distance,"64.0",m,heart_rate,"123",bpm,speed,"2.108",m/s,activity_type,"43",,enhanced_speed,"2.108",m/s,idx,"121",null,Sat,"12",null,hdop,"0.9",m,cog,"322",null,
Data,0,record,timestamp,"997353651",s,position_lat,"635484484",semicircles,position_long,"81178021",semicircles,distance,"67.0",m,heart_rate,"123",bpm,speed,"2.722",m/s,activity_type,"43",,enhanced_speed,"2.722",m/s,idx,"122",null,Sat,"12",null,hdop,"0.9",m,cog,"325",null,
Data,0,record,timestamp,"997353652",s,position_lat,"635484731",semicircles,position_long,"81177749",semicircles,distance,"70.0",m,heart_rate,"123",bpm,speed,"2.675",m/s,activity_type,"43",,enhanced_speed,"2.675",m/s,idx,"123",null,Sat,"12",null,hdop,"0.9",m,cog,"325",null,
Data,0,record,timestamp,"997353653",s,position_lat,"635484976",semicircles,position_long,"81177473",semicircles,distance,"72.5",m,heart_rate,"123",bpm,speed,"2.675",m/s,activity_type,"43",,enhanced_speed,"2.675",m/s,idx,"124",null,Sat,"12",null,hdop,"0.9",m,cog,"332",null,
Data,0,record,timestamp,"997353654",s,position_lat,"635485223",semicircles,position_long,"81177216",semicircles,distance,"75.0",m,heart_rate,"123",bpm,speed,"2.675",m/s,activity_type,"43",,enhanced_speed,"2.675",m/s,idx,"125",null,Sat,"12",null,hdop,"0.9",m,cog,"329",null,
Data,0,record,timestamp,"997353655",s,position_lat,"635485461",semicircles,position_long,"81176986",semicircles,distance,"77.5",m,heart_rate,"123",bpm,speed,"2.675",m/s,activity_type,"43",,enhanced_speed,"2.675",m/s,idx,"126",null,Sat,"12",null,hdop,"0.9",m,cog,"331",null,
Data,0,record,timestamp,"997353656",s,position_lat,"635485692",semicircles,position_long,"81176771",semicircles,distance,"80.0",m,heart_rate,"122",bpm,speed,"2.675",m/s,activity_type,"43",,enhanced_speed,"2.675",m/s,idx,"127",null,Sat,"12",null,hdop,"0.9",m,cog,"326",null,
Data,0,record,timestamp,"997353657",s,position_lat,"635485923",semicircles,position_long,"81176541",semicircles,distance,"84.0",m,heart_rate,"123",bpm,speed,"2.828",m/s,activity_type,"43",,enhanced_speed,"2.828",m/s,idx,"128",null,Sat,"12",null,hdop,"0.9",m,cog,"318",null,
Data,0,record,timestamp,"997353658",s,position_lat,"635486169",semicircles,position_long,"81176257",semicircles,distance,"88.0",m,heart_rate,"123",bpm,speed,"4.578",m/s,activity_type,"43",,enhanced_speed,"4.578",m/s,idx,"129",null,Sat,"12",null,hdop,"0.9",m,cog,"320",null,
