Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,0,record,timestamp,"996404229",s,position_lat,"603339292",semicircles,position_long,"-29312363",semicircles,distance,"9.0",m,speed,"0.514",m/s,activity_type,"43",,enhanced_speed,"0.514",m/s,idx,"26",null,Sat,"12",null,hdop,"0.8",m,cog,"285",null,
Data,0,record,timestamp,"996404230",s,position_lat,"603339337",semicircles,position_long,"-29312394",semicircles,distance,"9.5",m,speed,"0.614",m/s,activity_type,"43",,enhanced_speed,"0.614",m/s,idx,"27",null,Sat,"12",null,hdop,"0.8",m,cog,"285",null,
Data,0,record,timestamp,"996404231",s,position_lat,"603339415",semicircles,position_long,"-29312453",semicircles,distance,"10.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"28",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404232",s,position_lat,"603339430",semicircles,position_long,"-29312454",semicircles,distance,"10.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"29",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404233",s,position_lat,"603339444",semicircles,position_long,"-29312456",semicircles,distance,"10.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"30",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404234",s,position_lat,"603339458",semicircles,position_long,"-29312459",semicircles,distance,"10.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"31",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404235",s,position_lat,"603339473",semicircles,position_long,"-29312461",semicircles,distance,"10.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"32",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404236",s,position_lat,"603339493",semicircles,position_long,"-29312450",semicircles,distance,"10.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"33",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404237",s,position_lat,"603339482",semicircles,position_long,"-29312429",semicircles,distance,"10.0",m,speed,"0.514",m/s,activity_type,"43",,enhanced_speed,"0.514",m/s,idx,"34",null,Sat,"12",null,hdop,"0.8",m,cog,"159",null,
Data,0,record,timestamp,"996404238",s,position_lat,"603339444",semicircles,position_long,"-29312402",semicircles,distance,"10.5",m,speed,"0.514",m/s,activity_type,"43",,enhanced_speed,"0.514",m/s,idx,"35",null,Sat,"12",null,hdop,"0.8",m,cog,"167",null,
Data,0,record,timestamp,"996404239",s,position_lat,"603339396",semicircles,position_long,"-29312374",semicircles,distance,"11.0",m,speed,"0.514",m/s,activity_type,"43",,enhanced_speed,"0.514",m/s,idx,"36",null,Sat,"12",null,hdop,"0.8",m,cog,"137",null,
Data,0,record,timestamp,"996404240",s,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404241",s,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404242",s,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404243",s,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404244",s,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404245",s,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404246",s,position_lat,"603339320",semicircles,position_long,"-29312332",semicircles,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"43",null,Sat,"12",null,hdop,"0.8",m,cog,"137",null,
Data,0,record,timestamp,"996404247",s,position_lat,"603339239",semicircles,position_long,"-29312276",semicircles,distance,"11.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"44",null,Sat,"12",null,hdop,"0.8",m,cog,"137",null,
Data,0,record,timestamp,"996404248",s,position_lat,"603339149",semicircles,position_long,"-29312194",semicircles,distance,"13.5",m,speed,"0.975",m/s,activity_type,"43",,enhanced_speed,"0.975",m/s,idx,"45",null,Sat,"12",null,hdop,"0.8",m,cog,"137",null,
Data,0,record,timestamp,"996404249",s,position_lat,"603339055",semicircles,position_long,"-29312107",semicircles,distance,"16.0",m,speed,"0.9",m/s,activity_type,"43",,enhanced_speed,"0.9",m/s,idx,"46",null,Sat,"12",null,hdop,"0.8",m,cog,"153",null,
Data,0,record,timestamp,"996404250",s,position_lat,"603338968",semicircles,position_long,"-29312026",semicircles,distance,"16.0",m,speed,"0.9",m/s,activity_type,"43",,enhanced_speed,"0.9",m/s,idx,"47",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404251",s,position_lat,"603338937",semicircles,position_long,"-29312008",semicircles,distance,"16.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"48",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404252",s,position_lat,"603338907",semicircles,position_long,"-29311990",semicircles,distance,"16.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"49",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404253",s,position_lat,"603338877",semicircles,position_long,"-29311972",semicircles,distance,"16.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"50",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404254",s,position_lat,"603338788",semicircles,position_long,"-29311947",semicircles,distance,"17.5",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"51",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404255",s,position_lat,"603338705",semicircles,position_long,"-29311941",semicircles,distance,"19.0",m,speed,"0.617",m/s,activity_type,"43",,enhanced_speed,"0.617",m/s,idx,"52",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404256",s,position_lat,"603338634",semicircles,position_long,"-29311955",semicircles,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"53",null,Sat,"12",null,hdop,"0.8",m,cog,"16",null,
Data,0,record,timestamp,"996404257",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404258",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404259",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404260",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404261",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404262",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404263",s,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404264",s,position_lat,"603338624",semicircles,position_long,"-29312003",semicircles,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"61",null,Sat,"12",null,hdop,"0.8",m,cog,"16",null,
Data,0,record,timestamp,"996404265",s,position_lat,"603338634",semicircles,position_long,"-29312052",semicircles,distance,"19.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"62",null,Sat,"12",null,hdop,"0.8",m,cog,"16",null,
Data,0,record,timestamp,"996404266",s,position_lat,"603338668",semicircles,position_long,"-29312089",semicircles,distance,"20.0",m,speed,"0.975",m/s,activity_type,"43",,enhanced_speed,"0.975",m/s,idx,"63",null,Sat,"12",null,hdop,"0.8",m,cog,"16",null,
Data,0,record,timestamp,"996404267",s,position_lat,"603338728",semicircles,position_long,"-29312088",semicircles,distance,"21.0",m,speed,"0.617",m/s,activity_type,"43",,enhanced_speed,"0.617",m/s,idx,"64",null,Sat,"12",null,hdop,"0.8",m,cog,"77",null,
Data,0,record,timestamp,"996404268",s,position_lat,"603338789",semicircles,position_long,"-29312044",semicircles,distance,"21.5",m,speed,"0.667",m/s,activity_type,"43",,enhanced_speed,"0.667",m/s,idx,"65",null,Sat,"12",null,hdop,"0.8",m,cog,"70",null,
Data,0,record,timestamp,"996404269",s,position_lat,"603338847",semicircles,position_long,"-29311973",semicircles,distance,"22.0",m,speed,"0.667",m/s,activity_type,"43",,enhanced_speed,"0.667",m/s,idx,"66",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404270",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404271",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404272",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404273",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404274",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404275",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404276",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404277",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404278",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404279",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404280",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404281",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404282",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404283",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404284",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404285",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404286",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404287",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404288",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404289",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404290",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404291",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404292",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404293",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404294",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404295",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404296",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404297",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404298",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404299",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404300",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404301",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404302",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404303",s,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404304",s,position_lat,"603338888",semicircles,position_long,"-29311850",semicircles,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"101",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404305",s,position_lat,"603338921",semicircles,position_long,"-29311822",semicircles,distance,"22.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,idx,"102",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404306",s,position_lat,"603338946",semicircles,position_long,"-29311853",semicircles,distance,"22.5",m,speed,"0.822",m/s,activity_type,"43",,enhanced_speed,"0.822",m/s,idx,"103",null,Sat,"12",null,hdop,"0.8",m,cog,"224",null,
Data,0,record,timestamp,"996404307",s,position_lat,"603338944",semicircles,position_long,"-29311898",semicircles,distance,"23.0",m,speed,"0.719",m/s,activity_type,"43",,enhanced_speed,"0.719",m/s,idx,"104",null,Sat,"12",null,hdop,"0.8",m,cog,"188",null,
Data,0,record,timestamp,"996404308",s,position_lat,"603338918",semicircles,position_long,"-29311937",semicircles,distance,"23.5",m,speed,"0.719",m/s,activity_type,"43",,enhanced_speed,"0.719",m/s,idx,"105",null,Sat,"12",null,hdop,"0.8",m,cog,"175",null,
Data,0,record,timestamp,"996404309",s,position_lat,"603338880",semicircles,position_long,"-29311965",semicircles,distance,"24.0",m,speed,"0.719",m/s,activity_type,"43",,enhanced_speed,"0.719",m/s,idx,"106",null,Sat,"12",null,hdop,"0.8",m,cog,"38",null,
Data,0,record,timestamp,"996404310",s,distance,"24.0",m,speed,"0.719",m/s,activity_type,"43",,enhanced_speed,"0.719",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404311",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404312",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404313",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404314",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404315",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404316",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404317",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404318",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404319",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404320",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404321",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404322",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404323",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404324",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404325",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
Data,0,record,timestamp,"996404326",s,distance,"24.0",m,speed,"0.0",m/s,activity_type,"43",,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,
